Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,sz_all,sz_50,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
601288,农业银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,0.003195,0.0805,0.3496,5830,444221,,,,,111,51,17,43,85981,138
601318,中国平安,保险业,J68,2016-42,2016-10-14 00:00:00,-0.001464,0.0805,0.3496,6299,78124,,,,,164,52,36,76,169300,166
601328,交通银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,0.001808,0.0805,0.3496,3525,328632,,,,,145,43,46,56,125701,168
601336,新华保险,保险业,J68,2016-42,2016-10-14 00:00:00,0.021839,0.0805,0.3496,1677,37548,,,,,29,2,5,22,29158,22
601377,兴业证券,资本市场服务,J67,2016-42,2016-10-14 00:00:00,0.019841,0.0805,0.3496,4318,18133,,,,,103,34,23,46,109337,99
601390,中国中铁,土木工程建筑业,E48,2016-42,2016-10-14 00:00:00,0.110482,0.0805,0.3496,9081,41539,,,,,308,94,59,155,406404,298
601398,工商银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,-0.002257,0.0805,0.3496,5049,849561,,,,,68,22,11,35,61189,38
601601,中国太保,保险业,J68,2016-42,2016-10-14 00:00:00,0.02713,0.0805,0.3496,2690,8779,,,,,54,18,5,31,46772,43
601628,中国人寿,保险业,J68,2016-42,2016-10-14 00:00:00,0.007473,0.0805,0.3496,2145,120609,,,,,36,12,5,19,32823,16
601668,中国建筑,土木工程建筑业,E48,2016-42,2016-10-14 00:00:00,0.055105,0.0805,0.3496,9293,36113,,,,,477,186,113,178,556059,1226
601669,中国电建,土木工程建筑业,E48,2016-42,2016-10-14 00:00:00,0.043478,0.0805,0.3496,4415,16641,,,,,143,52,28,63,122554,66
601688,华泰证券,资本市场服务,J67,2016-42,2016-10-14 00:00:00,0.030641,0.0805,0.3496,3943,46813,,,,,113,40,23,50,127107,231
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-42,2016-10-14 00:00:00,0.027902,0.0805,0.3496,9242,53370,,,,,393,116,86,191,392121,791
601788,光大证券,资本市场服务,J67,2016-42,2016-10-14 00:00:00,0.01601,0.0805,0.3496,2688,18113,,,,,79,28,11,40,72001,43
601800,中国交建,土木工程建筑业,E48,2016-42,2016-10-14 00:00:00,0.095109,0.0805,0.3496,2470,15262,,,,,61,21,12,28,67582,47
601818,光大银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,-0.005277,0.0805,0.3496,4061,165781,,,,,90,24,19,47,82999,92
601857,中国石油,石油和天然气开采业,B07,2016-42,2016-10-14 00:00:00,0.01108,0.0805,0.3496,5234,30165,,,,,183,55,32,96,135996,179
601901,方正证券,资本市场服务,J67,2016-42,2016-10-14 00:00:00,0.009537,0.0805,0.3496,5633,24308,,,,,160,45,31,84,147576,154
601985,中国核电,电力、热力生产和供应业,D44,2016-42,2016-10-14 00:00:00,0.013554,0.0805,0.3496,7236,30034,,,,,316,71,78,167,242283,267
601988,中国银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,0.002967,0.0805,0.3496,6776,666585,,,,,96,35,20,41,96268,108
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-42,2016-10-14 00:00:00,0.082258,0.0805,0.3496,13043,57093,,,,,525,169,76,280,711030,1155
601998,中信银行,货币金融服务,J66,2016-42,2016-10-14 00:00:00,-0.003344,0.0805,0.3496,2533,155364,,,,,43,16,4,23,38780,18
600000,浦发银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,-0.009721,0.2102,0.7792,,,,,,,266,89,49,128,344584,918
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-43,2016-10-21 00:00:00,0.007143,0.2102,0.7792,8510,21036,,,,,324,103,70,151,336513,503
600015,华夏银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.011707,0.2102,0.7792,3374,71984,,,,,182,64,34,84,188537,264
600016,民生银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.005411,0.2102,0.7792,5556,169485,,,,,114,28,28,58,89298,340
600018,上港集团,水上运输业,G55,2016-43,2016-10-21 00:00:00,0.009653,0.2102,0.7792,5588,12665,,,,,110,40,23,47,72899,191
600028,中国石化,石油和天然气开采业,B07,2016-43,2016-10-21 00:00:00,0.01417,0.2102,0.7792,7851,35978,,,,,195,74,28,93,191172,261
600029,南方航空,航空运输业,G56,2016-43,2016-10-21 00:00:00,-0.008242,0.2102,0.7792,7605,114029,,,,,182,38,48,96,238349,637
600030,中信证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.010328,0.2102,0.7792,12114,59155,,,,,313,84,90,139,303098,261
600036,招商银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,-0.010497,0.2102,0.7792,3747,396498,,,,,35,23,1,11,38854,12
600048,保利地产,房地产业,K70,2016-43,2016-10-21 00:00:00,-0.005435,0.2102,0.7792,7150,35867,,,,,181,56,36,89,226874,457
600050,中国联通,电信、广播电视和卫星传输服务,I63,2016-43,2016-10-21 00:00:00,0.03675,0.2102,0.7792,23132,273324,,,,,1027,315,208,504,1605267,1879
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2016-43,2016-10-21 00:00:00,0.014915,0.2102,0.7792,7645,19973,,,,,273,96,46,131,386223,622
600104,上汽集团,汽车制造业,C36,2016-43,2016-10-21 00:00:00,0.053619,0.2102,0.7792,4459,20242,,,,,87,27,15,45,83756,78
600109,国金证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,-0.004648,0.2102,0.7792,3857,22439,,,,,138,44,31,63,130656,112
600111,北方稀土,有色金属冶炼及压延加工业,C32,2016-43,2016-10-21 00:00:00,0.013677,0.2102,0.7792,9199,21626,,,,,308,84,78,146,351083,430
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-43,2016-10-21 00:00:00,0.017043,0.2102,0.7792,7310,20211,,,,,222,70,48,104,269976,423
600256,广汇能源,石油和天然气开采业,B07,2016-43,2016-10-21 00:00:00,0.009592,0.2102,0.7792,6238,15261,,,,,202,63,37,102,325585,372
600406,国电南瑞,软件和信息技术服务业,I65,2016-43,2016-10-21 00:00:00,-0.015015,0.2102,0.7792,4082,14022,,,,,77,19,25,33,92195,86
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2016-43,2016-10-21 00:00:00,0.022883,0.2102,0.7792,8599,21720,,,,,686,144,181,361,810541,1765
600518,康美药业,医药制造业,C27,2016-43,2016-10-21 00:00:00,-0.009913,0.2102,0.7792,7719,28922,,,,,195,53,47,95,312705,299
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2016-43,2016-10-21 00:00:00,-0.004614,0.2102,0.7792,5548,20932,,,,,204,129,29,46,118392,148
600547,山东黄金,有色金属矿采选业,B09,2016-43,2016-10-21 00:00:00,0.035695,0.2102,0.7792,7684,35124,,,,,237,72,61,104,323594,314
600583,海油工程,开采辅助活动,B11,2016-43,2016-10-21 00:00:00,0.012748,0.2102,0.7792,4570,11660,,,,,61,17,16,28,57519,377
600585,海螺水泥,非金属矿物制品业,C30,2016-43,2016-10-21 00:00:00,0.007946,0.2102,0.7792,4158,12869,,,,,52,20,8,24,65608,203
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2016-43,2016-10-21 00:00:00,-0.026886,0.2102,0.7792,3667,36044,,,,,,,,,,
600690,青岛海尔,电气机械及器材制造业,C38,2016-43,2016-10-21 00:00:00,0.005911,0.2102,0.7792,6679,18294,,,,,111,27,32,52,128555,185
600795,国电电力,电力、热力生产和供应业,D44,2016-43,2016-10-21 00:00:00,0.01,0.2102,0.7792,7441,23069,,,,,266,99,61,106,220419,204
600837,海通证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.000627,0.2102,0.7792,3742,28707,,,,,71,18,13,40,65052,92
600958,东方证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,-0.00437,0.2102,0.7792,2951,15186,,,,,137,28,25,84,125081,90
600999,招商证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.008711,0.2102,0.7792,2996,27692,,,,,41,18,6,17,41988,25
601006,大秦铁路,铁路运输业,G53,2016-43,2016-10-21 00:00:00,0.04,0.2102,0.7792,4524,14009,,,,,319,108,59,152,281599,789
601088,中国神华,煤炭开采和洗选业,B06,2016-43,2016-10-21 00:00:00,0.037991,0.2102,0.7792,5780,15438,,,,,253,109,31,113,294814,366
601166,兴业银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.009323,0.2102,0.7792,4153,152071,,,,,86,34,5,47,106212,217
601169,北京银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.015251,0.2102,0.7792,3389,54136,,,,,94,37,15,42,136773,251
601186,中国铁建,土木工程建筑业,E48,2016-43,2016-10-21 00:00:00,0.139607,0.2102,0.7792,7872,38246,,,,,505,184,78,243,507371,1102
601198,东兴证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.015178,0.2102,0.7792,4442,19964,,,,,251,57,62,132,331491,254
601211,国泰君安,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.007941,0.2102,0.7792,4474,41321,,,,,257,78,64,115,221542,326
601288,农业银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0,0.2102,0.7792,5757,438824,,,,,105,37,19,49,85028,218
601318,中国平安,保险业,J68,2016-43,2016-10-21 00:00:00,0.003225,0.2102,0.7792,5752,71342,,,,,118,59,11,48,185426,158
601328,交通银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.01444,0.2102,0.7792,3715,295235,,,,,82,32,12,38,94727,134
601336,新华保险,保险业,J68,2016-43,2016-10-21 00:00:00,-0.007362,0.2102,0.7792,1744,37392,,,,,39,4,12,23,38066,74
601377,兴业证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.010376,0.2102,0.7792,4679,18284,,,,,135,29,36,70,145940,144
601390,中国中铁,土木工程建筑业,E48,2016-43,2016-10-21 00:00:00,0.149235,0.2102,0.7792,15513,78604,,,,,891,340,143,408,925262,2089
601398,工商银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,-0.002262,0.2102,0.7792,4916,758522,,,,,116,35,20,61,109025,346
601601,中国太保,保险业,J68,2016-43,2016-10-21 00:00:00,-0.008805,0.2102,0.7792,2321,7924,,,,,35,9,4,22,36094,84
601628,中国人寿,保险业,J68,2016-43,2016-10-21 00:00:00,-0.002782,0.2102,0.7792,2554,115877,,,,,77,29,7,41,88326,63
601668,中国建筑,土木工程建筑业,E48,2016-43,2016-10-21 00:00:00,0.133641,0.2102,0.7792,14679,56680,,,,,982,398,142,442,1414305,2540
601669,中国电建,土木工程建筑业,E48,2016-43,2016-10-21 00:00:00,0.129808,0.2102,0.7792,6478,24037,,,,,416,131,80,205,417813,457
601688,华泰证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.011351,0.2102,0.7792,3761,45506,,,,,78,26,15,37,76783,127
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-43,2016-10-21 00:00:00,0.039088,0.2102,0.7792,12285,65885,,,,,833,224,180,429,717062,900
601788,光大证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.003636,0.2102,0.7792,2885,17360,,,,,61,20,10,31,67386,58
601800,中国交建,土木工程建筑业,E48,2016-43,2016-10-21 00:00:00,0.186931,0.2102,0.7792,4887,20105,,,,,176,69,21,86,170506,359
601818,光大银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.013263,0.2102,0.7792,4139,145931,,,,,85,35,9,41,101620,76
601857,中国石油,石油和天然气开采业,B07,2016-43,2016-10-21 00:00:00,0.008219,0.2102,0.7792,5220,31649,,,,,263,84,62,117,217951,261
601901,方正证券,资本市场服务,J67,2016-43,2016-10-21 00:00:00,0.006748,0.2102,0.7792,5701,23761,,,,,184,48,41,95,219249,288
601985,中国核电,电力、热力生产和供应业,D44,2016-43,2016-10-21 00:00:00,0.017831,0.2102,0.7792,7540,30334,,,,,393,99,76,218,369387,449
601988,中国银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.005917,0.2102,0.7792,6708,598561,,,,,134,41,35,58,125537,159
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-43,2016-10-21 00:00:00,0.013413,0.2102,0.7792,12764,54527,,,,,540,183,115,242,596926,881
601998,中信银行,货币金融服务,J66,2016-43,2016-10-21 00:00:00,0.02349,0.2102,0.7792,2568,143198,,,,,43,21,7,15,40473,99
600000,浦发银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,-0.000613,-0.2596,0.1574,,,,,,,198,54,42,102,371802,1164
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-44,2016-10-28 00:00:00,0,-0.2596,0.1574,9090,23208,,,,,300,89,72,139,341489,355
600015,华夏银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.007715,-0.2596,0.1574,4045,72112,,,,,171,58,26,87,232800,261
600016,民生银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.002153,-0.2596,0.1574,5610,169351,,,,,114,40,32,42,122074,122
600018,上港集团,水上运输业,G55,2016-44,2016-10-28 00:00:00,-0.00956,-0.2596,0.1574,5804,13975,,,,,94,43,10,41,87509,107
600028,中国石化,石油和天然气开采业,B07,2016-44,2016-10-28 00:00:00,0,-0.2596,0.1574,8475,36272,,,,,211,85,44,82,219995,251
600029,南方航空,航空运输业,G56,2016-44,2016-10-28 00:00:00,-0.018006,-0.2596,0.1574,7126,114483,,,,,200,33,53,114,283125,272
600030,中信证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.010824,-0.2596,0.1574,13724,66593,,,,,506,147,122,237,556058,744
600036,招商银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,-0.000558,-0.2596,0.1574,4441,392008,,,,,53,25,6,22,87268,32
600048,保利地产,房地产业,K70,2016-44,2016-10-28 00:00:00,0.002186,-0.2596,0.1574,6850,33704,,,,,161,59,42,60,211558,251
600050,中国联通,电信、广播电视和卫星传输服务,I63,2016-44,2016-10-28 00:00:00,-0.04291,-0.2596,0.1574,17569,218528,,,,,612,206,164,242,868656,833
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2016-44,2016-10-28 00:00:00,-0.004199,-0.2596,0.1574,7968,21268,,,,,409,94,104,211,398120,613
600104,上汽集团,汽车制造业,C36,2016-44,2016-10-28 00:00:00,-0.008482,-0.2596,0.1574,4516,20480,,,,,80,29,23,28,86497,71
600109,国金证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.03035,-0.2596,0.1574,5226,25588,,,,,238,78,50,110,348666,280
600111,北方稀土,有色金属冶炼及压延加工业,C32,2016-44,2016-10-28 00:00:00,-0.006349,-0.2596,0.1574,9186,21510,,,,,242,66,66,110,217783,220
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-44,2016-10-28 00:00:00,-0.026393,-0.2596,0.1574,6700,18069,,,,,223,75,47,101,247983,847
600256,广汇能源,石油和天然气开采业,B07,2016-44,2016-10-28 00:00:00,0.011876,-0.2596,0.1574,6124,15720,,,,,178,43,49,86,211480,171
600406,国电南瑞,软件和信息技术服务业,I65,2016-44,2016-10-28 00:00:00,0.004878,-0.2596,0.1574,4352,14770,,,,,104,40,30,34,194517,70
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2016-44,2016-10-28 00:00:00,0.018456,-0.2596,0.1574,9261,24035,,,,,679,147,182,350,1131672,1737
600518,康美药业,医药制造业,C27,2016-44,2016-10-28 00:00:00,0.001767,-0.2596,0.1574,6918,26762,,,,,171,33,44,94,242909,191
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2016-44,2016-10-28 00:00:00,0.042276,-0.2596,0.1574,6524,22531,,,,,281,153,36,92,208000,256
600547,山东黄金,有色金属矿采选业,B09,2016-44,2016-10-28 00:00:00,0.025913,-0.2596,0.1574,7441,33710,,,,,323,116,67,140,368241,491
600583,海油工程,开采辅助活动,B11,2016-44,2016-10-28 00:00:00,0.008392,-0.2596,0.1574,5343,12958,,,,,65,25,14,26,96551,33
600585,海螺水泥,非金属矿物制品业,C30,2016-44,2016-10-28 00:00:00,0.023651,-0.2596,0.1574,4218,13668,,,,,87,39,14,34,109816,61
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2016-44,2016-10-28 00:00:00,-0.011134,-0.2596,0.1574,4209,35714,,,,,,,,,,
600690,青岛海尔,电气机械及器材制造业,C38,2016-44,2016-10-28 00:00:00,-0.000979,-0.2596,0.1574,7375,20717,,,,,123,40,24,59,193464,119
600795,国电电力,电力、热力生产和供应业,D44,2016-44,2016-10-28 00:00:00,-0.0033,-0.2596,0.1574,7999,25962,,,,,209,67,41,101,189704,337
600837,海通证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.018785,-0.2596,0.1574,4066,29790,,,,,69,29,10,30,64874,41
600887,伊利股份,食品制造业,C14,2016-44,2016-10-28 00:00:00,0.105525,-0.2596,0.1574,16632,87017,,,,,1418,476,226,716,1972736,2692
600958,东方证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.004389,-0.2596,0.1574,3159,15445,,,,,183,32,56,95,183296,134
600999,招商证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.047208,-0.2596,0.1574,3819,28748,,,,,59,23,7,29,56760,35
601006,大秦铁路,铁路运输业,G53,2016-44,2016-10-28 00:00:00,0.010355,-0.2596,0.1574,5413,16809,,,,,252,84,52,116,294664,373
601088,中国神华,煤炭开采和洗选业,B06,2016-44,2016-10-28 00:00:00,0.045285,-0.2596,0.1574,7568,22083,,,,,292,124,51,117,345792,392
601166,兴业银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.001847,-0.2596,0.1574,5143,153887,,,,,144,57,27,60,258960,342
601169,北京银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.005365,-0.2596,0.1574,3702,52111,,,,,76,28,10,38,115644,65
601186,中国铁建,土木工程建筑业,E48,2016-44,2016-10-28 00:00:00,-0.07078,-0.2596,0.1574,7473,34419,,,,,384,109,88,187,387868,370
601198,东兴证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,-0.005126,-0.2596,0.1574,4419,20018,,,,,227,60,52,115,303603,308
601211,国泰君安,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.008441,-0.2596,0.1574,5304,43730,,,,,295,88,74,133,256047,359
601288,农业银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.009554,-0.2596,0.1574,6493,611873,,,,,112,50,13,49,102822,98
601318,中国平安,保险业,J68,2016-44,2016-10-28 00:00:00,0.009059,-0.2596,0.1574,6772,73629,,,,,233,94,29,110,454936,356
601328,交通银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.005338,-0.2596,0.1574,4056,287455,,,,,118,45,20,53,119610,103
601336,新华保险,保险业,J68,2016-44,2016-10-28 00:00:00,0.013397,-0.2596,0.1574,1750,37847,,,,,35,5,14,16,29179,28
601377,兴业证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.008986,-0.2596,0.1574,5612,20430,,,,,210,41,40,129,142777,147
601390,中国中铁,土木工程建筑业,E48,2016-44,2016-10-28 00:00:00,-0.076582,-0.2596,0.1574,12863,62721,,,,,351,110,88,153,423590,535
601398,工商银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.006803,-0.2596,0.1574,5133,953058,,,,,164,61,28,75,245209,910
601601,中国太保,保险业,J68,2016-44,2016-10-28 00:00:00,0.003758,-0.2596,0.1574,2278,8048,,,,,41,11,9,21,38734,92
601628,中国人寿,保险业,J68,2016-44,2016-10-28 00:00:00,0.012552,-0.2596,0.1574,2432,116496,,,,,68,38,4,26,90031,59
601668,中国建筑,土木工程建筑业,E48,2016-44,2016-10-28 00:00:00,-0.020325,-0.2596,0.1574,19353,82127,,,,,1633,565,286,782,2423586,4346
601669,中国电建,土木工程建筑业,E48,2016-44,2016-10-28 00:00:00,-0.029787,-0.2596,0.1574,8970,34778,,,,,355,110,75,170,384005,1034
601688,华泰证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.071085,-0.2596,0.1574,5184,49318,,,,,228,81,45,102,301806,327
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-44,2016-10-28 00:00:00,-0.016719,-0.2596,0.1574,14105,72564,,,,,580,181,144,255,540864,789
601788,光大证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.016304,-0.2596,0.1574,3313,18707,,,,,136,47,47,42,127414,169
601800,中国交建,土木工程建筑业,E48,2016-44,2016-10-28 00:00:00,-0.066899,-0.2596,0.1574,5795,22032,,,,,131,44,18,69,158472,197
601818,光大银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0,-0.2596,0.1574,4608,144347,,,,,129,58,28,43,153196,145
601857,中国石油,石油和天然气开采业,B07,2016-44,2016-10-28 00:00:00,0.002717,-0.2596,0.1574,5812,30538,,,,,287,94,63,130,233488,383
601901,方正证券,资本市场服务,J67,2016-44,2016-10-28 00:00:00,0.009383,-0.2596,0.1574,6203,25497,,,,,203,58,44,101,246298,290
601985,中国核电,电力、热力生产和供应业,D44,2016-44,2016-10-28 00:00:00,-0.007299,-0.2596,0.1574,8357,32473,,,,,467,120,85,262,519425,746
601988,中国银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.002941,-0.2596,0.1574,7357,713904,,,,,188,54,42,92,197193,245
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-44,2016-10-28 00:00:00,-0.023529,-0.2596,0.1574,12846,52674,,,,,714,220,214,280,878817,1239
601998,中信银行,货币金融服务,J66,2016-44,2016-10-28 00:00:00,0.003279,-0.2596,0.1574,2809,155729,,,,,54,25,7,22,49004,15
600000,浦发银行,货币金融服务,J66,2016-45,2016-11-04 00:00:00,0.006753,-0.1157,-0.0751,,,,,,,181,68,43,70,305303,622
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-45,2016-11-04 00:00:00,-0.003546,-0.1157,-0.0751,8209,20288,,,,,329,88,89,152,255163,359
600015,华夏银行,货币金融服务,J66,2016-45,2016-11-04 00:00:00,0.02201,-0.1157,-0.0751,4311,68856,,,,,261,73,57,131,340789,282
600016,民生银行,货币金融服务,J66,2016-45,2016-11-04 00:00:00,-0.016112,-0.1157,-0.0751,5405,155490,,,,,173,59,35,79,171218,348
600018,上港集团,水上运输业,G55,2016-45,2016-11-04 00:00:00,-0.007722,-0.1157,-0.0751,5556,13537,,,,,142,55,29,58,92891,150
